gender;education type;locality;religion;how_often;generation;partner;marriage;break;divorce;child;sep_from_par;work;education;partner marriage;partner break;partner divorce;partner education;partner work;partner separation from parents;partner child;marriage break;marriage divorce;marriage education;marriage work;marriage separation from parents;marriage child;break divorce;break education;break work;break separation from parents;break child;divorce education;divorce work;divorce separation from parents;divorce child;education work;education separation from parents;education child;work separation from parents;work child;separation from parents child;last_ev
m;higher;city;yes;min_once_a_month;8g;410;;438;;318;229;230;301;<;<;<;>;>;>;>;>;n;>;>;>;>;<;>;>;>;>;>;>;>;>;>;>;<;>;<;<;marriage
f;higher;city;no;sev_a_year;6g;;;;;;221;210;279;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
f;higher;city;no;never;7g;;236;;242;245;;;278;>;n;>;>;n;n;>;<;<;<;<;<;<;>;>;n;n;>;<;<;<;<;<;<;>;n;>;>;work
f;professional;city;yes;min_once_a_month;6g;217;218;236;240;225;;217;217;<;<;<;=;=;<;<;<;<;>;>;<;<;<;>;>;<;>;>;>;<;>;=;<;<;<;<;>;sep
m;higher;city;yes;sev_a_year;6g;;276;;;308;181;223;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
m;general;city;yes;sev_a_year;8g;;355;;;359;;244;297;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
f;higher;city;no;never;2g;;314;;;327;;280;279;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
f;professional;city;yes;never;8g;232;;;;242;272;189;331;<;<;<;<;>;<;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;>;<;<;>;br
f;professional;city;no;never;3g;291;293;;;307;231;232;230;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;br
f;higher;city;yes;sev_a_year;2g;504;;;;360;189;292;291;<;<;<;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;marriage
f;professional;city;yes;sev_a_year;7g;369;262;;281;;362;227;248;>;<;>;>;>;>;<;<;<;>;>;<;<;>;>;>;>;n;>;>;<;<;>;<;<;<;<;<;child
m;professional;city;yes;never;5g;234;240;341;341;;249;199;199;<;<;<;>;>;<;<;<;<;>;>;<;<;=;>;>;>;<;>;>;>;<;=;<;<;<;<;<;child
f;general;city;yes;min_once_a_month;11g;230;;234;;241;230;278;;<;<;<;<;<;=;<;>;n;n;>;>;>;<;<;<;>;<;n;>;>;>;>;>;>;>;>;<;education
f;higher;city;yes;never;11g;225;242;229;;;201;298;283;<;<;<;<;<;>;<;>;<;<;<;>;<;<;<;<;>;<;>;>;>;n;<;>;<;>;<;<;div
f;general;city;yes;sev_a_year;3g;;277;;;;187;204;192;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;div
f;general;city;yes;sev_a_year;4g;;276;;;;234;234;216;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;=;<;<;child
m;higher;city;no;sev_a_year;7g;;346;;;;346;316;313;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;general;city;yes;sev_a_year;2g;;219;;288;241;;194;218;>;n;>;>;>;n;>;<;<;>;>;<;<;>;>;>;n;>;>;>;<;>;>;<;<;<;<;>;sep
f;professional;city;yes;min_once_a_month;4g;164;292;250;;;262;214;259;<;<;<;<;<;<;<;>;<;>;>;>;<;<;<;>;<;<;>;>;>;n;>;<;<;<;<;<;child
f;general;city;yes;once_a_week;5g;228;231;;;258;233;234;;<;<;<;<;<;<;<;<;<;<;<;<;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
f;higher;city;yes;sev_a_year;3g;269;271;;;;205;280;276;<;<;<;<;<;>;<;<;<;<;<;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;professional;city;yes;sev_a_year;9g;362;;;;;363;224;221;<;<;<;>;>;<;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;city;yes;never;9g;;230;;;;;234;233;>;n;n;>;>;n;n;<;<;<;<;<;<;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;child
f;higher;city;yes;sev_a_year;5g;;275;;536;286;211;271;269;>;n;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;<;>;<;>;<;<;partner
f;higher;city;yes;sev_a_year;10g;;315;;;;299;302;302;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;=;>;<;>;<;<;child
m;professional;city;yes;never;7g;;324;;;;324;275;225;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;professional;city;yes;sev_a_year;8g;284;;;;253;283;253;234;<;<;<;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;<;=;>;marriage
f;professional;city;yes;sev_a_year;10g;;236;;;253;248;217;229;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;div
f;higher;city;yes;sev_a_year;10g;222;232;297;303;233;196;227;;<;<;<;<;<;>;<;<;<;<;>;>;<;<;<;>;>;>;<;>;>;>;>;>;>;>;<;<;education
f;general;city;yes;sev_a_year;5g;393;195;;250;209;285;272;271;>;<;>;>;>;>;>;<;<;<;<;<;<;>;>;>;>;>;<;<;<;>;<;<;>;<;>;>;br
f;higher;city;yes;sev_a_year;10g;226;;261;;;254;297;323;<;<;<;<;<;<;<;>;n;>;>;>;n;<;<;<;>;<;>;>;>;n;>;>;<;>;<;<;child
f;general;city;no;never;4g;364;247;;367;446;171;176;237;>;<;<;>;>;>;<;<;<;>;>;>;<;>;>;>;>;>;>;>;>;<;>;>;<;>;<;<;br
f;higher;city;no;never;2g;;369;;;;219;294;292;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;higher;city;yes;min_once_a_month;9g;335;241;;276;352;229;272;261;>;<;>;>;>;>;<;<;<;<;<;>;<;>;>;>;>;>;>;>;>;<;<;>;<;>;<;<;br
m;higher;city;no;never;4g;429;;;;;382;262;260;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;marriage
f;general;city;yes;sev_a_year;4g;277;;288;;303;222;199;246;<;<;<;>;>;>;<;>;n;>;>;>;>;<;>;>;>;<;>;>;>;>;>;>;<;<;<;<;marriage
f;higher;city;yes;sev_a_year;6g;377;;;;391;344;212;391;<;<;<;<;>;>;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;=;<;<;<;marriage
m;general;city;no;never;10g;;;;;;;221;210;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;sep
m;higher;city;yes;never;10g;258;301;363;;309;258;290;295;<;<;<;<;<;=;<;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;>;>;<;>;<;<;div
f;professional;city;yes;never;10g;215;236;257;;240;202;199;214;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;>;>;<;<;<;<;div
m;professional;city;yes;sev_a_year;9g;263;269;330;;285;209;233;231;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;<;>;<;>;<;<;div
f;professional;city;yes;sev_a_year;7g;;244;;;307;208;206;218;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;div
f;professional;city;yes;never;9g;200;254;346;;263;192;212;227;<;<;<;<;<;>;<;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;>;>;<;>;<;<;div
m;general;city;yes;never;7g;213;220;;;229;213;197;216;<;<;<;<;>;=;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;br
m;professional;city;no;never;8g;;277;;;;209;246;268;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;child
m;professional;city;yes;never;2g;;287;;;300;308;198;;>;n;n;n;>;>;>;<;<;<;>;<;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;>;education
m;higher;city;no;never;6g;;234;;;263;213;213;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;=;<;<;education
m;professional;city;yes;never;8g;;310;;332;381;;255;217;>;n;>;>;>;n;>;<;<;>;>;<;<;>;>;>;n;>;>;>;<;<;<;<;<;<;<;>;sep
m;higher;city;no;never;11g;;;;;;300;263;274;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;general;city;yes;never;2g;;347;;;;345;205;265;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;no;never;7g;;262;;;;235;257;230;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;child
m;professional;village;yes;never;8g;;222;;;229;232;200;223;>;n;n;>;>;>;>;<;<;<;>;<;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;>;div
m;professional;village;yes;never;5g;;256;;;300;230;203;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;higher;village;yes;never;10g;;234;;;238;234;;261;>;n;n;>;n;>;>;<;<;<;<;=;<;n;>;n;>;>;>;n;>;>;<;>;>;>;>;<;work
m;professional;village;yes;never;4g;;;;;284;186;210;210;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;=;>;<;>;<;<;marriage
m;general;village;no;never;7g;;247;;;;261;204;249;>;n;n;>;>;>;n;<;<;<;>;<;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;village;yes;never;6g;328;343;;;;218;188;225;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;general;village;no;never;6g;;253;;;264;253;;256;>;n;n;>;n;>;>;<;<;<;<;=;<;n;>;n;>;>;>;n;>;>;<;>;<;>;>;<;work
m;professional;village;no;never;5g;;269;;;;179;188;212;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;child
m;professional;village;no;never;6g;;300;;;;188;211;209;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;village;no;never;11g;;;;;;;;226;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;work
f;professional;city;no;never;5g;;256;;307;;256;235;235;>;n;>;>;>;>;n;<;<;>;>;=;<;>;>;>;>;n;>;>;>;<;=;<;<;<;<;<;child
f;professional;city;yes;sev_a_year;6g;;;;;;;228;227;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;sep
m;higher;city;yes;never;9g;368;;;;;318;235;365;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;marriage
m;professional;city;yes;never;5g;;263;;;276;263;260;259;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;div
f;professional;city;yes;sev_a_year;5g;601;300;;574;310;300;218;;>;<;>;<;>;>;>;<;<;<;>;=;<;>;n;>;>;>;<;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;never;5g;;289;;;;289;254;227;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;higher;city;no;never;9g;;299;;360;305;;266;264;>;n;>;>;>;n;>;<;<;>;>;<;<;>;>;>;n;>;>;>;<;>;<;<;<;<;<;>;sep
m;professional;city;yes;never;7g;;;;;;220;252;251;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;professional;city;yes;never;10g;247;;;;;247;225;224;<;<;<;>;>;=;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;city;yes;never;11g;;238;;;;214;239;238;>;n;n;>;>;>;n;<;<;=;<;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;city;yes;never;11g;;277;;;;277;226;224;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;city;yes;sev_a_year;6g;;275;;;;199;221;220;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;city;yes;never;10g;;;;;;303;243;215;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;general;city;no;never;3g;;309;;;319;309;190;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;never;6g;;338;;;;338;246;220;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;general;city;yes;never;2g;;344;;;;216;201;321;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
f;professional;city;yes;sev_a_year;7g;;232;;;244;232;202;261;>;n;n;>;>;>;>;<;<;<;>;=;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;div
m;professional;city;yes;once_a_week;9g;;;;;;;317;231;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;sep
f;higher;city;yes;never;7g;;332;;;341;320;228;324;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;div
f;professional;city;yes;sev_a_year;4g;;316;;;;316;238;260;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;yes;never;6g;501;363;;492;374;363;199;;>;<;>;<;>;>;>;<;<;<;>;=;<;>;n;>;>;>;<;>;>;>;>;>;>;<;<;<;education
f;higher;city;no;never;4g;;274;;;280;233;235;304;>;n;n;>;>;>;>;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;>;>;<;<;div
f;higher;city;yes;sev_a_year;3g;;239;;245;;239;223;;>;n;>;n;>;>;n;<;<;<;>;=;<;>;n;>;>;n;<;>;>;<;>;>;n;<;<;<;education
m;professional;city;yes;sev_a_year;4g;;261;;;287;201;200;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;never;7g;;276;;;;232;216;214;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;general;city;yes;never;5g;;255;;;273;189;252;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
f;professional;city;yes;sev_a_year;8g;;259;;;268;259;226;225;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;div
f;higher;city;yes;sev_a_year;5g;487;232;;266;264;192;240;365;>;<;>;>;>;>;>;<;<;<;<;>;<;>;>;>;>;>;<;>;>;>;>;>;>;>;<;<;br
f;professional;city;yes;never;8g;;;;;;;235;233;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;marriage
f;higher;city;no;never;10g;262;287;;;288;232;;279;<;<;<;<;<;>;<;<;<;>;<;>;<;n;>;n;>;>;>;n;>;>;<;>;<;>;>;<;work
f;professional;city;yes;sev_a_year;6g;396;261;;395;267;243;231;245;>;<;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;>;>;<;<;<;<;br
f;professional;city;yes;sev_a_year;9g;;264;;;;264;223;246;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;yes;never;5g;;242;;;259;361;273;243;>;n;n;>;>;>;>;<;<;<;<;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;>;>;div
m;professional;city;yes;min_once_a_month;10g;260;283;272;;;260;256;255;<;<;<;>;>;=;<;>;<;>;>;>;<;<;>;>;>;<;>;>;>;n;<;<;<;<;<;<;child
f;higher;city;yes;sev_a_year;4g;;301;;;314;;327;327;>;n;n;>;>;n;>;<;<;<;<;<;<;n;>;>;n;>;>;>;n;>;=;<;>;<;>;>;sep
f;general;city;yes;never;9g;320;225;;319;243;225;205;206;>;<;>;>;>;>;>;<;<;>;>;=;<;>;>;>;>;>;>;>;>;>;>;<;<;<;<;<;br
m;professional;city;yes;sev_a_year;4g;;267;;;;266;240;213;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;general;city;no;never;6g;;235;;;246;235;194;211;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;partner
m;professional;city;yes;sev_a_year;3g;649;311;;379;318;311;234;217;>;<;>;>;>;>;>;<;<;>;>;=;<;>;>;>;>;>;>;>;>;>;<;<;<;<;<;<;br
f;higher;city;yes;sev_a_year;10g;;259;;;265;218;238;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
f;professional;city;yes;min_once_a_month;8g;;236;;321;254;236;228;227;>;n;>;>;>;>;>;<;<;>;>;=;<;>;>;>;>;>;>;>;>;>;<;<;<;<;<;<;partner
f;general;city;yes;sev_a_year;1g;;352;;;;352;203;163;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;general;city;yes;sev_a_year;5g;;254;;;;254;214;223;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
f;professional;city;yes;min_once_a_month;6g;259;262;;;271;179;249;404;<;<;<;<;>;>;<;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;>;>;<;<;br
f;higher;city;yes;min_once_a_month;3g;;340;;417;357;201;308;306;>;n;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;<;>;<;>;<;<;partner
m;professional;city;yes;sev_a_year;10g;;300;;;;300;258;232;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;general;city;yes;sev_a_year;5g;;252;;;263;251;212;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
f;higher;city;yes;min_once_a_month;4g;316;259;;286;272;203;249;248;>;<;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;<;>;<;>;<;<;br
f;general;city;yes;min_once_a_month;6g;;287;;;307;200;201;218;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;partner
f;higher;city;yes;sev_a_year;8g;;233;;;272;233;;272;>;n;n;>;n;>;>;<;<;<;<;=;<;n;>;n;>;>;>;n;>;>;<;>;=;>;>;<;work
m;professional;city;no;never;8g;;256;;;267;;252;227;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;general;city;yes;never;4g;;273;;;;284;200;210;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
f;general;city;yes;sev_a_year;3g;;261;;;;262;163;210;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
f;general;city;yes;never;2g;349;226;;285;239;250;197;195;>;<;>;>;>;>;>;<;<;>;>;<;<;>;>;>;>;>;>;>;>;>;<;<;<;<;<;>;br
f;professional;city;yes;never;9g;;212;;;;182;204;216;>;n;n;>;>;>;n;<;<;<;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;child
m;professional;city;yes;sev_a_year;9g;;254;;;271;;228;226;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;higher;city;yes;never;8g;;298;;;309;298;254;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;higher;city;yes;never;5g;;290;;;;224;257;273;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;child
m;professional;city;yes;sev_a_year;9g;342;353;;;;220;245;377;<;<;<;<;>;>;<;<;<;<;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;child
m;professional;city;yes;never;9g;216;221;;;221;216;;233;<;<;<;<;<;=;<;<;<;<;<;>;=;n;>;n;>;>;>;n;>;>;<;>;>;>;>;<;work
f;professional;city;yes;sev_a_year;5g;;303;;;;303;234;233;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;city;yes;sev_a_year;7g;;224;;;;224;232;231;>;n;n;>;>;>;n;<;<;<;<;=;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;higher;city;no;never;7g;;332;;;346;232;233;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
f;professional;city;yes;sev_a_year;7g;;236;;;;236;201;200;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;higher;city;yes;never;9g;350;351;;;358;;199;283;<;<;<;>;>;<;<;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
m;higher;city;yes;never;10g;;248;;;258;248;253;;>;n;n;n;>;>;>;<;<;<;<;=;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
m;higher;city;yes;never;5g;;432;;;;203;261;260;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;professional;city;yes;sev_a_year;4g;;313;;;;;293;223;>;n;n;>;>;n;n;<;<;>;>;<;<;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;sep
f;professional;city;yes;sev_a_year;5g;252;;;;252;252;247;246;<;<;<;>;>;=;=;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;<;<;=;marriage
f;professional;city;yes;sev_a_year;6g;;271;;;287;271;219;218;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;div
m;professional;city;yes;never;5g;;281;;315;290;218;244;273;>;n;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;>;>;<;>;<;<;partner
m;professional;city;yes;never;11g;;;;;;220;;215;n;n;n;>;n;>;n;n;n;>;n;>;n;n;>;n;>;n;>;n;>;n;<;<;<;>;n;<;work
f;higher;city;yes;never;6g;;231;;;255;206;;263;>;n;n;>;n;>;>;<;<;<;<;>;<;n;>;n;>;>;>;n;>;>;<;>;>;>;>;<;work
m;professional;city;yes;never;8g;;318;;;;219;313;231;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;city;yes;never;11g;;;;;;;211;210;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;sep
m;professional;city;yes;never;6g;;291;;;;217;219;218;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;professional;city;yes;sev_a_year;5g;;;;;;315;196;254;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;no;never;2g;;312;;;;210;209;208;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;city;yes;never;10g;250;;;;;;;222;<;<;<;>;<;<;<;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;child
f;professional;city;yes;sev_a_year;9g;;;;;;228;236;235;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;professional;city;yes;sev_a_year;10g;;291;;;;292;268;212;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;city;yes;never;6g;;210;;401;208;210;210;209;>;n;>;>;>;>;>;<;<;>;=;=;>;>;>;>;>;>;>;>;>;>;<;<;>;=;>;>;partner
m;professional;city;yes;never;10g;275;;;;;275;240;214;<;<;<;>;>;=;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;marriage
m;professional;city;yes;never;10g;;219;;;;219;217;216;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;city;yes;sev_a_year;10g;;266;;;;281;234;233;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;city;yes;sev_a_year;7g;;289;;;304;289;200;403;>;n;n;>;>;>;>;<;<;<;>;=;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;div
m;professional;city;yes;never;7g;;237;;;277;237;258;232;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;div
m;higher;city;yes;never;9g;;;;;;276;264;263;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;marriage
f;professional;city;yes;sev_a_year;5g;;275;;362;;275;215;214;>;n;>;>;>;>;n;<;<;>;>;=;<;>;>;>;>;n;>;>;>;<;<;<;<;<;<;<;partner
f;professional;city;yes;min_once_a_month;2g;;297;;;304;185;270;269;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;div
f;higher;city;yes;sev_a_year;6g;;;;;;282;261;258;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;higher;city;yes;never;10g;;252;;;258;204;;262;>;n;n;>;n;>;>;<;<;<;<;>;<;n;>;n;>;>;>;n;>;>;<;>;>;>;>;<;work
m;professional;city;yes;never;7g;;290;;306;;290;269;242;>;n;>;>;>;>;n;<;<;>;>;=;<;>;>;>;>;n;>;>;>;<;<;<;<;<;<;<;child
m;professional;city;yes;sev_a_year;7g;;253;;;;253;255;227;>;n;n;>;>;>;n;<;<;>;<;=;<;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;child
f;higher;city;yes;never;3g;302;227;;297;240;227;283;280;>;<;>;>;>;>;>;<;<;<;<;=;<;>;>;>;>;>;>;>;>;>;<;>;>;>;>;<;br
